Date,State,%_Positive_Antigen_Tests,Total_Antigen_Detection_Tests,Positive_Antigen_Tests,%_Positive_PCR_Tests,Total_PCR_Tests,Positive_PCR_Tests
2021-09-18,AR,0.33332999999999996,0.0,0.0,0.11828,239.333,28.308307239999998
2021-09-25,AR,0.31852,0.0,0.0,0.11318,232.333,26.29544894
2021-10-02,AR,0.26561,0.0,0.0,0.09927,224.333,22.26953691
2021-10-09,AR,0.26561,0.0,0.0,0.08326,214.333,17.84536558
2021-10-16,AR,0.19893999999999998,0.0,0.0,0.07838,215.333,16.877800540000003
2021-10-23,AR,0.21481000000000003,0.0,0.0,0.07490999999999999,221.667,16.605074969999997
2021-10-30,AR,0.17778,0.0,0.0,0.07259,229.667,16.67152753
2021-11-06,AR,0.22222,0.0,0.0,0.052610000000000004,256.333,13.485679130000003
2021-11-13,AR,0.11111,0.0,0.0,0.04845,292.667,14.179716149999999
2021-11-20,AR,0.15278,0.0,0.0,0.04334,327.333,14.18661222
2021-11-27,AR,0.04167,0.0,0.0,0.04442,327.333,14.54013186
2021-12-04,AR,0.04167,0.0,0.0,0.050140000000000004,313.667,15.72726338
2021-12-11,AR,0.0,0.0,0.0,0.05501,320.667,17.63989167
2021-12-18,AR,0.0,0.0,0.0,0.06907,312.333,21.572840310000004
2021-12-25,AR,0.06667,0.0,0.0,0.06665,318.667,21.23915555
2022-01-01,AR,0.06667,0.0,0.0,0.06365,292.0,18.5858
2022-01-08,AR,0.06667,0.0,0.0,0.048600000000000004,289.333,14.061583800000003
2022-01-15,AR,0.0,0.0,0.0,0.034249999999999996,227.333,7.786155249999999
2022-01-22,AR,0.0,0.0,0.0,0.0259,166.333,4.3080247
2022-01-29,AR,0.0,0.0,0.0,0.02069,94.333,1.95174977
2022-02-05,AR,0.0,0.0,0.0,0.02474,77.667,1.9214815800000002
2022-02-12,AR,0.33332999999999996,0.0,0.0,0.02299,86.0,1.97714
2022-02-19,AR,0.33332999999999996,0.0,0.0,0.01838,164.333,3.02044054
2022-02-26,AR,0.33332999999999996,0.0,0.0,0.00938,234.0,2.1949199999999998
2022-03-05,AR,0.0,0.0,0.0,0.00755,330.0,2.4915000000000003
2022-03-12,AR,0.0,0.0,0.0,0.00885,369.333,3.2685970500000003
2022-03-19,AR,0.0,0.0,0.0,0.009260000000000001,395.667,3.6638764200000002
2022-03-26,AR,0.0,0.0,0.0,0.0079,381.0,3.0099000000000005
2022-04-02,AR,0.0,0.0,0.0,0.0072,372.333,2.6807976
2022-04-09,AR,0.0,0.0,0.0,0.007019999999999999,381.333,2.67695766
2022-04-16,AR,0.0,0.0,0.0,0.00864,413.333,3.5711971200000003
2022-04-23,AR,0.0,0.0,0.0,0.009439999999999999,416.667,3.933336479999999
2022-04-30,AR,0.0,0.0,0.0,0.01853,397.333,7.362580490000001
2022-05-07,AR,0.0,0.0,0.0,0.02565,372.0,9.5418
2022-05-14,AR,0.0,0.0,0.0,0.03395,373.667,12.68599465
2022-05-21,AR,0.16667,0.0,0.0,0.038740000000000004,401.0,15.534740000000001
2022-05-28,AR,0.0,0.0,0.0,0.046799999999999994,412.0,19.281599999999997
2022-06-04,AR,0.0,0.0,0.0,0.05971,400.333,23.90388343
2022-06-11,AR,0.0,0.0,0.0,0.0645,389.0,25.090500000000002
2022-06-18,AR,0.0,0.0,0.0,0.07425,370.333,27.49722525
2022-06-25,AR,0.0,0.0,0.0,0.07615,383.0,29.16545
2022-07-02,AR,0.0,0.0,0.0,0.09396,354.333,33.29312868
2022-07-09,AR,0.0,0.0,0.0,0.09938000000000001,368.0,36.57184
2022-07-16,AR,0.0,0.0,0.0,0.10869999999999999,376.667,40.94370289999999
2022-07-23,AR,0.0,0.0,0.0,0.11671,420.667,49.096045569999994
2022-07-30,AR,0.0,0.0,0.0,0.0,289.667,0.0
2022-08-06,AR,0.0,0.0,0.0,0.0,146.667,0.0
2022-08-13,AR,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-20,AR,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-27,AR,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-03,AR,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10,AR,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-17,AR,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-24,AR,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,AR,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-08,AR,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-15,AR,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-22,AR,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29,AR,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05,AR,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-14,CA,0.0046300000000000004,70.0,0.32410000000000005,0.0,994.667,0.0
2020-11-21,CA,0.0046300000000000004,71.667,0.33181821000000006,0.0,1221.667,0.0
2020-11-28,CA,0.0046300000000000004,75.333,0.34879179000000005,0.0,1286.333,0.0
2020-12-05,CA,0.0,105.333,0.0,0.0,1421.333,0.0
2020-12-12,CA,0.0,120.667,0.0,0.0,1701.333,0.0
2020-12-19,CA,0.0,112.333,0.0,0.0,1778.0,0.0
2020-12-26,CA,0.0,101.333,0.0,0.0,1718.333,0.0
2021-01-02,CA,0.0,126.667,0.0,0.00018999999999999998,1628.667,0.30944672999999995
2021-01-09,CA,0.0062900000000000005,159.667,1.00430543,0.00018999999999999998,1605.667,0.30507672999999996
2021-01-16,CA,0.0062900000000000005,184.0,1.1573600000000002,0.00043,1573.0,0.6763899999999999
2021-01-23,CA,0.0062900000000000005,174.0,1.09446,0.00023,1468.667,0.33779341
2021-01-30,CA,0.0,193.0,0.0,0.00023,1456.0,0.33488
2021-02-06,CA,0.0,183.667,0.0,0.0,1516.667,0.0
2021-02-13,CA,0.0,190.333,0.0,0.0,1580.333,0.0
2021-02-20,CA,0.0,159.333,0.0,0.0002,1612.0,0.3224
2021-02-27,CA,0.0,142.333,0.0,0.0004,1639.0,0.6556000000000001
2021-03-06,CA,0.0,119.667,0.0,0.0005899999999999999,1683.667,0.9933635299999998
2021-03-13,CA,0.0,108.667,0.0,0.00039,1704.0,0.66456
2021-03-20,CA,0.0,100.333,0.0,0.0004,1686.333,0.6745332
2021-03-27,CA,0.0,109.333,0.0,0.0002,1530.333,0.3060666
2021-04-03,CA,0.0,129.333,0.0,0.0002,1222.667,0.24453339999999998
2021-04-10,CA,0.0,145.0,0.0,0.0,898.333,0.0
2021-04-17,CA,0.0031,170.0,0.527,0.00052,691.0,0.35932
2021-04-24,CA,0.0059299999999999995,198.667,1.17809531,0.0020399999999999997,653.667,1.3334806799999999
2021-05-01,CA,0.00732,230.0,1.6836,0.0020399999999999997,631.333,1.2879193199999999
2021-05-08,CA,0.00422,192.333,0.8116452599999999,0.0015199999999999999,516.0,0.7843199999999999
2021-05-15,CA,0.0013900000000000002,143.0,0.19877000000000003,0.00114,394.333,0.44953962000000003
2021-05-22,CA,0.0045000000000000005,88.0,0.396,0.00477,288.667,1.37694159
2021-05-29,CA,0.00971,75.333,0.7314834299999999,0.0092,289.667,2.6649363999999998
2021-06-05,CA,0.01729,75.333,1.30250757,0.01052,282.667,2.97365684
2021-06-12,CA,0.023039999999999998,72.333,1.6665523199999999,0.011049999999999999,297.667,3.2892203499999995
2021-06-19,CA,0.02175,79.333,1.72549275,0.01073,305.333,3.2762230900000002
2021-06-26,CA,0.024820000000000002,81.333,2.01868506,0.01443,305.0,4.40115
2021-07-03,CA,0.01895,85.0,1.6107500000000001,0.02043,307.667,6.28563681
2021-07-10,CA,0.02044,97.667,1.99631348,0.02119,336.333,7.1268962700000005
2021-07-17,CA,0.03186,111.667,3.55771062,0.026309999999999997,384.0,10.103039999999998
2021-07-24,CA,0.04692,126.333,5.927544360000001,0.03153,426.333,13.442279490000002
2021-07-31,CA,0.05316,133.0,7.0702799999999995,0.050620000000000005,442.667,22.40780354
2021-08-07,CA,0.03936,128.0,5.03808,0.06631999999999999,453.0,30.042959999999997
2021-08-14,CA,0.03605,129.333,4.66245465,0.07882,464.667,36.625052939999996
2021-08-21,CA,0.041429999999999995,127.333,5.275406189999999,0.07941,483.667,38.40799646999999
2021-08-28,CA,0.06319,124.0,7.835559999999999,0.08824,515.333,45.47298392
2021-09-04,CA,0.07212,127.0,9.15924,0.10125999999999999,553.0,55.996779999999994
2021-09-11,CA,0.08519,129.333,11.01787827,0.11321999999999999,569.667,64.49769773999999
2021-09-18,CA,0.09012,140.0,12.616800000000001,0.11939999999999999,609.333,72.7543602
2021-09-25,CA,0.09861,145.333,14.33128713,0.11765,729.0,85.76685
2021-10-02,CA,0.09861,145.333,14.33128713,0.11696,977.667,114.34793232
2021-10-09,CA,0.08507999999999999,144.333,12.279851639999999,0.10203,1333.0,136.00599
2021-10-16,CA,0.08761,147.0,12.87867,0.09313,1596.333,148.66649229
2021-10-23,CA,0.09562,157.333,15.044181459999999,0.07773,2840.0,220.7532
2021-10-30,CA,0.1125,168.667,18.9750375,0.07546,4031.333,304.20438818
2021-11-06,CA,0.1437,187.333,26.9197521,0.07464,5248.0,391.71072
2021-11-13,CA,0.13624,190.667,25.97647208,0.08868000000000001,5153.333,456.99757044
2021-11-20,CA,0.17459,199.333,34.80154847,0.10457000000000001,5159.667,539.54637819
2021-11-27,CA,0.16513999999999998,201.333,33.248131619999995,0.11935000000000001,5498.0,656.1863000000001
2021-12-04,CA,0.20413,214.667,43.819974710000004,0.13427,6132.333,823.38835191
2021-12-11,CA,0.18753,222.0,41.631660000000004,0.14317,6580.667,942.15409439
2021-12-18,CA,0.19913,237.0,47.19381,0.14477,6651.333,962.91347841
2021-12-25,CA,0.20119,286.0,57.54034,0.13127,5471.0,718.17817
2022-01-01,CA,0.19328,320.667,61.978517759999995,0.11141999999999999,6370.667,709.81971714
2022-01-08,CA,0.17289000000000002,420.667,72.72911763,0.08707000000000001,6745.0,587.2871500000001
2022-01-15,CA,0.12743000000000002,470.333,59.93453419000001,0.07067,7746.333,547.43335311
2022-01-22,CA,0.09731,513.0,49.92003,0.05607,6101.333,342.10174130999997
2022-01-29,CA,0.06836,485.333,33.17736388,0.047670000000000004,4769.0,227.33823
2022-02-05,CA,0.055689999999999996,442.667,24.652125229999996,0.04047,3740.0,151.3578
2022-02-12,CA,0.05267,443.333,23.350349110000003,0.034820000000000004,3225.0,112.29450000000001
2022-02-19,CA,0.04475,429.0,19.19775,0.03105,2920.0,90.666
2022-02-26,CA,0.0454,454.333,20.626718200000003,0.025990000000000003,2906.0,75.52694000000001
2022-03-05,CA,0.030979999999999997,447.667,13.868723659999997,0.02252,2960.333,66.66669916
2022-03-12,CA,0.02611,469.0,12.24559,0.01763,3105.667,54.75290921
2022-03-19,CA,0.01992,478.667,9.53504664,0.01626,3225.0,52.4385
2022-03-26,CA,0.02048,484.667,9.92598016,0.0155,3328.667,51.5943385
2022-04-02,CA,0.022240000000000003,476.667,10.60107408,0.01575,3438.667,54.15900525
2022-04-09,CA,0.0227,467.667,10.6160409,0.013420000000000001,3485.333,46.773168860000006
2022-04-16,CA,0.02223,459.0,10.20357,0.0129,3654.0,47.1366
2022-04-23,CA,0.018500000000000003,466.333,8.627160500000002,0.01192,3916.667,46.68667064
2022-04-30,CA,0.010009999999999998,453.0,4.534529999999999,0.01225,4334.0,53.0915
2022-05-07,CA,0.00605,465.667,2.8172853499999997,0.011279999999999998,4990.0,56.28719999999999
2022-05-14,CA,0.00517,498.667,2.57810839,0.011619999999999998,5758.0,66.90795999999999
2022-05-21,CA,0.00709,585.667,4.1523790300000005,0.01031,6699.333,69.07012323
2022-05-28,CA,0.00995,648.333,6.45091335,0.008539999999999999,7199.667,61.48515618
2022-06-04,CA,0.00777,643.667,5.00129259,0.00801,7282.333,58.331487329999995
2022-06-11,CA,0.00937,633.667,5.93745979,0.00957,6597.667,63.13967319
2022-06-18,CA,0.00899,625.0,5.6187499999999995,0.01015,5786.333,58.731279949999994
2022-06-25,CA,0.01131,647.333,7.32133623,0.00971,5130.333,49.815533429999995
2022-07-02,CA,0.012849999999999999,602.333,7.739979049999999,0.00814,5082.667,41.37290938
2022-07-09,CA,0.01722,569.333,9.803914259999999,0.00885,5135.333,45.447697049999995
2022-07-16,CA,0.01541,511.667,7.884788469999999,0.00983,5009.667,49.245026610000004
2022-07-23,CA,0.01399,488.333,6.83177867,0.01121,4691.0,52.58611
2022-07-30,CA,0.01117,476.0,5.31692,0.011859999999999999,4383.667,51.99029062
2022-08-06,CA,0.012729999999999998,444.333,5.65635909,0.01198,4176.0,50.028479999999995
2022-08-13,CA,0.00989,429.667,4.249406629999999,0.013009999999999999,4073.667,52.99840766999999
2022-08-20,CA,0.0096,390.333,3.7471967999999998,0.01551,4227.0,65.56076999999999
2022-08-27,CA,0.02223,354.0,7.86942,0.01814,4552.0,82.57328
2022-09-03,CA,0.02994,307.667,9.21154998,0.02101,4772.667,100.27373367000001
2022-09-10,CA,0.03733,305.0,11.38565,0.025019999999999997,4919.0,123.07337999999999
2022-09-17,CA,0.041909999999999996,290.667,12.181853969999997,0.03199,5117.667,163.71416733
2022-09-24,CA,0.06855,284.667,19.513922849999997,0.045110000000000004,5755.0,259.60805000000005
2022-10-01,CA,0.11962999999999999,245.667,29.389143209999997,0.064,6420.0,410.88
2022-10-08,CA,0.1663,282.333,46.9519779,0.08176,7269.0,594.31344
2022-10-15,CA,0.23698,309.333,73.30573434,0.1058,8170.667,864.4565686000001
2022-10-22,CA,0.28697,371.0,106.46587,0.12461,10097.333,1258.22866513
2022-10-29,CA,0.29281,266.0,77.88746,0.20427,7400.667,1511.7342480900002
2022-11-05,CA,0.28047,230.5,64.648335,0.23893,6406.5,1530.705045
2020-11-14,CO,0.0,0.0,0.0,0.00025,2616.0,0.654
2020-11-21,CO,0.0,0.0,0.0,0.00016,2433.0,0.38928
2020-11-28,CO,0.0,0.0,0.0,0.00016,2235.333,0.35765328
2020-12-05,CO,0.0,0.0,0.0,0.0005,2010.667,1.0053334999999999
2020-12-12,CO,0.0,0.0,0.0,0.00035000000000000005,1887.0,0.6604500000000001
2020-12-19,CO,0.0,0.0,0.0,0.00035000000000000005,1703.667,0.59628345
2020-12-26,CO,0.0,0.0,0.0,0.0,1563.333,0.0
2021-01-02,CO,0.0,0.0,0.0,0.0,1490.333,0.0
2021-01-09,CO,0.0,0.0,0.0,0.0,1452.0,0.0
2021-01-16,CO,0.0,0.0,0.0,0.0,1386.333,0.0
2021-01-23,CO,0.0,0.0,0.0,0.0,1310.333,0.0
2021-01-30,CO,0.0,0.0,0.0,0.00028000000000000003,1260.333,0.35289324000000005
2021-02-06,CO,0.0,0.0,0.0,0.00028000000000000003,1217.333,0.34085324000000006
2021-02-13,CO,0.0,0.0,0.0,0.00028000000000000003,1229.667,0.34430676
2021-02-20,CO,0.0,0.0,0.0,0.0,1197.667,0.0
2021-02-27,CO,0.0,0.0,0.0,0.0,1134.667,0.0
2021-03-06,CO,0.0,0.0,0.0,0.0,1069.333,0.0
2021-03-13,CO,0.0,0.0,0.0,0.0,1085.0,0.0
2021-03-20,CO,0.0,0.0,0.0,0.00053,1174.667,0.6225735099999999
2021-03-27,CO,0.0,0.0,0.0,0.0014099999999999998,1178.0,1.6609799999999997
2021-04-03,CO,0.0,0.0,0.0,0.00197,1194.0,2.35218
2021-04-10,CO,0.0,0.0,0.0,0.0017100000000000001,1188.667,2.03262057
2021-04-17,CO,0.0,0.0,0.0,0.00134,1249.333,1.67410622
2021-04-24,CO,0.0,0.0,0.0,0.0017299999999999998,1316.333,2.27725609
2021-05-01,CO,0.0,0.0,0.0,0.0023,1302.0,2.9946
2021-05-08,CO,0.0,0.0,0.0,0.0020399999999999997,1303.0,2.65812
2021-05-15,CO,0.0,0.0,0.0,0.0032600000000000003,1249.0,4.07174
2021-05-22,CO,0.0,0.0,0.0,0.00301,1227.0,3.69327
2021-05-29,CO,0.0,0.0,0.0,0.00367,1153.333,4.232732110000001
2021-06-05,CO,0.0,0.0,0.0,0.0042899999999999995,983.0,4.21707
2021-06-12,CO,0.0,0.0,0.0,0.006919999999999999,742.333,5.136944359999999
2021-06-19,CO,0.0,0.0,0.0,0.01102,532.333,5.86630966
2021-06-26,CO,0.0,0.0,0.0,0.01908,436.667,8.331606359999999
2021-07-03,CO,0.0,0.0,0.0,0.027069999999999997,447.333,12.109304309999999
2021-07-10,CO,0.0,0.0,0.0,0.0359,484.667,17.3995453
2021-07-17,CO,0.0,0.0,0.0,0.04548,531.667,24.18021516
2021-07-24,CO,0.0,0.0,0.0,0.06316,575.333,36.33803227999999
2021-07-31,CO,0.0,0.0,0.0,0.07933,590.0,46.8047
2021-08-07,CO,0.0,0.0,0.0,0.09374,642.0,60.18108
2021-08-14,CO,0.0,0.0,0.0,0.10294,732.667,75.42074098
2021-08-21,CO,0.0,0.0,0.0,0.10633,864.667,91.94004211
2021-08-28,CO,0.0,0.0,0.0,0.10032999999999999,969.0,97.21976999999998
2021-09-04,CO,0.0,0.0,0.0,0.09734999999999999,974.0,94.8189
2021-09-11,CO,0.0,0.0,0.0,0.09766999999999999,924.667,90.31222589
2021-09-18,CO,0.0,0.0,0.0,0.10845,864.0,93.7008
2021-09-25,CO,0.0,0.0,0.0,0.12300000000000001,887.0,109.10100000000001
2021-10-02,CO,0.0,0.0,0.0,0.13083999999999998,966.0,126.39143999999999
2021-10-09,CO,0.0,0.0,0.0,0.10795,992.0,107.0864
2021-10-16,CO,0.0,0.0,0.0,0.09087999999999999,1230.0,111.78239999999998
2021-10-23,CO,0.0,0.0,0.0,0.07583000000000001,1422.667,107.88083861000001
2021-10-30,CO,0.0,0.0,0.0,0.07907,1694.667,133.99731968999998
2021-11-06,CO,0.0,0.0,0.0,0.0814,1919.0,156.2066
2021-11-13,CO,0.0,0.0,0.0,0.08596999999999999,2151.0,184.92146999999997
2021-11-20,CO,0.0,0.0,0.0,0.09948,2300.333,228.83712684
2021-11-27,CO,0.0,0.0,0.0,0.09432,2371.0,223.63272
2021-12-04,CO,0.0,0.0,0.0,0.09089,2393.0,217.49976999999998
2021-12-11,CO,0.0,0.0,0.0,0.0858,2434.333,208.8657714
2021-12-18,CO,0.0,0.0,0.0,0.08045,2460.0,197.90699999999998
2021-12-25,CO,0.0,0.0,0.0,0.06901,2700.0,186.327
2022-01-01,CO,0.0,0.0,0.0,0.05178,2920.0,151.1976
2022-01-08,CO,0.0,0.0,0.0,0.03637,2767.0,100.63579
2022-01-15,CO,0.0,0.0,0.0,0.026690000000000002,2358.667,62.95282223
2022-01-22,CO,0.0,0.0,0.0,0.02175,1970.0,42.8475
2022-01-29,CO,0.0,0.0,0.0,0.01875,1828.0,34.275
2022-02-05,CO,0.0,0.0,0.0,0.01432,2190.667,31.370351439999997
2022-02-12,CO,0.0,0.0,0.0,0.01131,2136.0,24.158160000000002
2022-02-19,CO,0.0,0.0,0.0,0.011080000000000001,2062.0,22.846960000000003
2022-02-26,CO,0.0,0.0,0.0,0.016220000000000002,1421.0,23.048620000000003
2022-03-05,CO,0.0,0.0,0.0,0.01952,1363.667,26.61877984
2022-03-12,CO,0.0,0.0,0.0,0.01803,1304.333,23.51712399
2022-03-19,CO,0.0,0.0,0.0,0.01471,1390.0,20.4469
2022-03-26,CO,0.0,0.0,0.0,0.011120000000000001,1351.333,15.026822960000002
2022-04-02,CO,0.0,0.0,0.0,0.01154,1335.333,15.409742820000002
2022-04-09,CO,0.0,0.0,0.0,0.00971,1360.667,13.212076569999999
2022-04-16,CO,0.0,0.0,0.0,0.00862,1389.333,11.97605046
2022-04-23,CO,0.0,0.0,0.0,0.007980000000000001,1566.667,12.50200266
2022-04-30,CO,0.0,0.0,0.0,0.00832,1681.667,13.991469439999998
2022-05-07,CO,0.0,0.0,0.0,0.00873,1742.333,15.210567090000001
2022-05-14,CO,0.0,0.0,0.0,0.00809,1953.333,15.80246397
2022-05-21,CO,0.0,0.0,0.0,0.006959999999999999,2294.667,15.970882319999998
2022-05-28,CO,0.0,0.0,0.0,0.00783,2358.0,18.46314
2022-06-04,CO,0.0,0.0,0.0,0.00732,2116.667,15.49400244
2022-06-11,CO,0.0,0.0,0.0,0.0091,1686.0,15.342600000000001
2022-06-18,CO,0.0,0.0,0.0,0.011200000000000002,1590.0,17.808000000000003
2022-06-25,CO,0.0,0.0,0.0,0.010369999999999999,1497.667,15.530806789999998
2022-07-02,CO,0.0,0.0,0.0,0.01006,1353.0,13.61118
2022-07-09,CO,0.0,0.0,0.0,0.0069,1276.333,8.8066977
2022-07-16,CO,0.0,0.0,0.0,0.00852,1275.333,10.86583716
2022-07-23,CO,0.0,0.0,0.0,0.00946,1333.667,12.616489819999998
2022-07-30,CO,0.0,0.0,0.0,0.01118,1312.667,14.67561706
2022-08-06,CO,0.0,0.0,0.0,0.011319999999999998,1237.0,14.002839999999997
2022-08-13,CO,0.0,0.0,0.0,0.010329999999999999,1227.0,12.674909999999999
2022-08-20,CO,0.0,0.0,0.0,0.00904,1308.667,11.830349679999998
2022-08-27,CO,0.0,0.0,0.0,0.008199999999999999,1383.0,11.340599999999998
2022-09-03,CO,0.0,0.0,0.0,0.00901,1447.0,13.03747
2022-09-10,CO,0.0,0.0,0.0,0.010249999999999999,1401.333,14.363663249999998
2022-09-17,CO,0.0,0.0,0.0,0.01516,1469.333,22.275088280000002
2022-09-24,CO,0.0,0.0,0.0,0.02765,1454.0,40.2031
2022-10-01,CO,0.0,0.0,0.0,0.04721,1476.667,69.71344907
2022-10-08,CO,0.0,0.0,0.0,0.07193,1380.0,99.26339999999999
2022-10-15,CO,0.0,0.0,0.0,0.09913999999999999,1343.667,133.21114637999997
2022-10-22,CO,0.0,0.0,0.0,0.09693,1393.333,135.05576769
2022-10-29,CO,0.0,0.0,0.0,0.11061,1606.0,177.63966
2022-11-05,CO,0.0,0.0,0.0,0.10109,1776.5,179.586385
2020-11-14,CT,0.0,0.0,0.0,0.0,252.0,0.0
2020-11-21,CT,0.0,0.0,0.0,0.0,235.0,0.0
2020-11-28,CT,0.0,0.0,0.0,0.0,240.333,0.0
2020-12-05,CT,0.0,0.0,0.0,0.0,238.0,0.0
2020-12-12,CT,0.0,0.0,0.0,0.0,235.0,0.0
2020-12-19,CT,0.0,0.0,0.0,0.0,276.333,0.0
2020-12-26,CT,0.0,0.0,0.0,0.00123,296.333,0.36448959000000003
2021-01-02,CT,0.0,0.0,0.0,0.00123,321.0,0.39483
2021-01-09,CT,0.0,0.0,0.0,0.00123,260.667,0.32062040999999997
2021-01-16,CT,0.0,0.0,0.0,0.0,244.333,0.0
2021-01-23,CT,0.0,0.0,0.0,0.0,219.667,0.0
2021-01-30,CT,0.0,0.0,0.0,0.0,212.333,0.0
2021-02-06,CT,0.0,0.0,0.0,0.0,208.667,0.0
2021-02-13,CT,0.0,0.0,0.0,0.0,200.667,0.0
2021-02-20,CT,0.0,0.0,0.0,0.0,183.667,0.0
2021-02-27,CT,0.0,0.0,0.0,0.0020599999999999998,167.0,0.34401999999999994
2021-03-06,CT,0.0,0.0,0.0,0.0020599999999999998,174.0,0.35844
2021-03-13,CT,0.0,0.0,0.0,0.0020599999999999998,172.333,0.35500597999999994
2021-03-20,CT,0.0,0.0,0.0,0.0,169.0,0.0
2021-03-27,CT,0.0,0.0,0.0,0.00181,163.333,0.29563273
2021-04-03,CT,0.0,0.0,0.0,0.00378,168.333,0.63629874
2021-04-10,CT,0.0,0.0,0.0,0.01167,174.0,2.03058
2021-04-17,CT,0.0,0.0,0.0,0.01414,164.667,2.32839138
2021-04-24,CT,0.0,0.0,0.0,0.01422,162.333,2.30837526
2021-05-01,CT,0.0,0.0,0.0,0.00845,158.333,1.3379138499999998
2021-05-08,CT,0.0,0.0,0.0,0.00808,163.333,1.31973064
2021-05-15,CT,0.0,0.0,0.0,0.01246,178.333,2.2220291800000003
2021-05-22,CT,0.0,0.0,0.0,0.01034,192.0,1.98528
2021-05-29,CT,0.0,0.0,0.0,0.01307,202.0,2.64014
2021-06-05,CT,0.0,0.0,0.0,0.00966,206.333,1.99317678
2021-06-12,CT,0.0,0.0,0.0,0.01821,218.333,3.97584393
2021-06-19,CT,0.0,0.0,0.0,0.022860000000000002,240.0,5.486400000000001
2021-06-26,CT,0.0,0.0,0.0,0.03127,244.333,7.640292909999999
2021-07-03,CT,0.0,0.0,0.0,0.05238,260.0,13.6188
2021-07-10,CT,0.0,0.0,0.0,0.08076,289.0,23.33964
2021-07-17,CT,0.0,0.0,0.0,0.11059,351.333,38.85391647
2021-07-24,CT,0.0,0.0,0.0,0.13945,407.667,56.849163149999995
2021-07-31,CT,0.0,0.0,0.0,0.16646,443.333,73.79721118
2021-08-07,CT,0.0,0.0,0.0,0.20395,479.667,97.82808465
2021-08-14,CT,0.0,0.0,0.0,0.21731,487.333,105.90233423000001
2021-08-21,CT,0.0,0.0,0.0,0.22782,469.333,106.92344406000001
2021-08-28,CT,0.0,0.0,0.0,0.21681999999999998,414.333,89.83568106
2021-09-04,CT,0.0,0.0,0.0,0.22235,378.667,84.19660744999999
2021-09-11,CT,0.0,0.0,0.0,0.21347000000000002,380.0,81.11860000000001
2021-09-18,CT,0.0,0.0,0.0,0.20359000000000002,425.667,86.66154453
2021-09-25,CT,0.0,0.0,0.0,0.17437000000000002,469.667,81.89583479000001
2021-10-02,CT,0.0,0.0,0.0,0.15736,502.0,78.99472
2021-10-09,CT,0.0,0.0,0.0,0.15258,531.667,81.12175086
2021-10-16,CT,0.0,0.0,0.0,0.15634,571.0,89.27014
2021-10-23,CT,0.0,0.0,0.0,0.15395,588.333,90.57386534999999
2021-10-30,CT,0.0,0.0,0.0,0.13434,604.0,81.14135999999999
2021-11-06,CT,0.0,0.0,0.0,0.10826000000000001,622.0,67.33772
2021-11-13,CT,0.0,0.0,0.0,0.08886,673.0,59.80278
2021-11-20,CT,0.0,0.0,0.0,0.0814,699.667,56.952893800000005
2021-11-27,CT,0.0,0.0,0.0,0.07682,763.333,58.639241059999996
2021-12-04,CT,0.0,0.0,0.0,0.065,802.667,52.173355
2021-12-11,CT,0.0,0.0,0.0,0.05296,944.667,50.02956432
2021-12-18,CT,0.0,0.0,0.0,0.03995,1087.0,43.42565
2021-12-25,CT,0.0,0.0,0.0,0.0274,1223.0,33.5102
2022-01-01,CT,0.0,0.0,0.0,0.019299999999999998,1237.333,23.8805269
2022-01-08,CT,0.0,0.0,0.0,0.01651,1131.667,18.68382217
2022-01-15,CT,0.0,0.0,0.0,0.01521,1039.0,15.803189999999999
2022-01-22,CT,0.0,0.0,0.0,0.01135,916.667,10.40417045
2022-01-29,CT,0.0,0.0,0.0,0.00882,855.333,7.544037059999999
2022-02-05,CT,0.0,0.0,0.0,0.00588,788.333,4.63539804
2022-02-12,CT,0.0,0.0,0.0,0.0047599999999999995,758.667,3.61125492
2022-02-19,CT,0.0,0.0,0.0,0.00363,737.667,2.67773121
2022-02-26,CT,0.0,0.0,0.0,0.00451,737.667,3.32687817
2022-03-05,CT,0.0,0.0,0.0,0.005580000000000001,774.333,4.320778140000001
2022-03-12,CT,0.0,0.0,0.0,0.00446,841.0,3.7508600000000003
2022-03-19,CT,0.0,0.0,0.0,0.00384,882.333,3.38815872
2022-03-26,CT,0.0,0.0,0.0,0.0032600000000000003,919.333,2.9970255800000003
2022-04-02,CT,0.0,0.0,0.0,0.0032,943.667,3.0197344000000004
2022-04-09,CT,0.0,0.0,0.0,0.0032700000000000003,1019.333,3.3332189100000003
2022-04-16,CT,0.0,0.0,0.0,0.00501,1091.0,5.46591
2022-04-23,CT,0.0,0.0,0.0,0.00711,1160.0,8.2476
2022-04-30,CT,0.0,0.0,0.0,0.00815,1237.667,10.086986049999998
